flight_id,airline,source,destination,departure_time,arrival_time,duration,flight_id_valid,departure_datetime,arrival_datetime,calculated_duration_minutes,calculated_duration_hours,is_overnight,source_duration_minutes,duration_difference_minutes,duration_match,route,anomaly_type
AI025,AIR INDIA,HYD,DEL,2026-04-20 14:46:41.701,2026-04-20 17:11:41.701,02:25:00,True,2026-04-20 14:46:41.701,2026-04-20 17:11:41.701,145.0,2.42,False,145.0,0.0,True,HYD → DEL,NONE
AI094,AIR INDIA,DEL,BLR,2026-04-20 14:44:41.702,2026-04-20 15:44:42.000,01:00:00.298000,True,2026-04-20 14:44:41.702,2026-04-20 15:44:42.000,60.00496666666666,1.0,False,60.00496666666666,0.0,True,DEL → BLR,NONE
6F191,INDIGO,BLR,DEL,2026-04-20 14:41:41.703,2026-04-20 15:11:41.703,00:30:00,False,2026-04-20 14:41:41.703,2026-04-20 15:11:41.703,30.0,0.5,False,30.0,0.0,True,BLR → DEL,INVALID_FLIGHT_ID
SJ085,SPICEJET,BLR,MAA,2026-04-20 14:41:41.702,2026-04-20 19:11:41.702,04:30:00,True,2026-04-20 14:41:41.702,2026-04-20 19:11:41.702,270.0,4.5,False,270.0,0.0,True,BLR → MAA,NONE
6F261,UNKNOWN,CCU,DEL,2026-04-20 14:31:41.703,2026-04-20 17:29:41.703,02:58:00,False,2026-04-20 14:31:41.703,2026-04-20 17:29:41.703,178.0,2.97,False,178.0,0.0,True,CCU → DEL,INVALID_FLIGHT_ID
6F129,INDIGO,DEL,CCU,2026-04-20 14:28:41.702,2026-04-20 16:47:41.702,02:19:00,False,2026-04-20 14:28:41.702,2026-04-20 16:47:41.702,139.0,2.32,False,139.0,0.0,True,DEL → CCU,INVALID_FLIGHT_ID
6F254,UNKNOWN,MAA,BLR,2026-04-20 14:26:41.703,2026-04-20 18:01:41.703,03:35:00,False,2026-04-20 14:26:41.703,2026-04-20 18:01:41.703,215.0,3.58,False,215.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
SJ185,SPICEJET,BOM,CCU,2026-04-20 14:21:41.703,2026-04-20 15:21:41.703,01:00:00,True,2026-04-20 14:21:41.703,2026-04-20 15:21:41.703,60.0,1.0,False,60.0,0.0,True,BOM → CCU,NONE
6F030,INDIGO,BOM,DEL,2026-04-20 14:20:41.701,2026-04-20 17:10:41.701,02:50:00,False,2026-04-20 14:20:41.701,2026-04-20 17:10:41.701,170.0,2.83,False,170.0,0.0,True,BOM → DEL,INVALID_FLIGHT_ID
SJ222,SPICEJET,BOM,DEL,2026-04-20 14:15:41.703,2026-04-20 17:09:41.703,02:54:00,True,2026-04-20 14:15:41.703,2026-04-20 17:09:41.703,174.0,2.9,False,174.0,0.0,True,BOM → DEL,NONE
6F259,UNKNOWN,BOM,DEL,2026-04-20 14:10:41.703,2026-04-20 15:21:41.703,01:11:00,False,2026-04-20 14:10:41.703,2026-04-20 15:21:41.703,71.0,1.18,False,71.0,0.0,True,BOM → DEL,INVALID_FLIGHT_ID
UK083,VISTARA,DEL,HYD,2026-04-20 14:10:41.702,2026-04-20 14:59:41.702,00:49:00,True,2026-04-20 14:10:41.702,2026-04-20 14:59:41.702,49.0,0.82,False,49.0,0.0,True,DEL → HYD,NONE
6F051,INDIGO,BLR,BOM,2026-04-20 13:58:41.701,2026-04-20 15:58:41.701,02:00:00,False,2026-04-20 13:58:41.701,2026-04-20 15:58:41.701,120.0,2.0,False,120.0,0.0,True,BLR → BOM,INVALID_FLIGHT_ID
SJ088,SPICEJET,CCU,MAA,2026-04-20 13:54:41.702,2026-04-20 14:26:41.702,00:32:00,True,2026-04-20 13:54:41.702,2026-04-20 14:26:41.702,32.0,0.53,False,32.0,0.0,True,CCU → MAA,NONE
6F146,INDIGO,HYD,MAA,2026-04-20 13:51:41.703,2026-04-20 15:07:41.703,01:16:00,False,2026-04-20 13:51:41.703,2026-04-20 15:07:41.703,76.0,1.27,False,76.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
6F047,INDIGO,MAA,DEL,2026-04-20 13:50:41.701,2026-04-20 15:55:41.701,02:05:00,False,2026-04-20 13:50:41.701,2026-04-20 15:55:41.701,125.0,2.08,False,125.0,0.0,True,MAA → DEL,INVALID_FLIGHT_ID
AI077,AIR INDIA,CCU,HYD,2026-04-20 13:45:41.702,2026-04-20 14:51:41.702,01:06:00,True,2026-04-20 13:45:41.702,2026-04-20 14:51:41.702,66.0,1.1,False,66.0,0.0,True,CCU → HYD,NONE
UK134,VISTARA,HYD,CCU,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,03:42:00,True,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,222.0,3.7,False,222.0,0.0,True,HYD → CCU,NONE
AI056,AIR INDIA,DEL,MAA,2026-04-20 13:44:41.701,2026-04-20 17:39:41.701,03:55:00,True,2026-04-20 13:44:41.701,2026-04-20 17:39:41.701,235.0,3.92,False,235.0,0.0,True,DEL → MAA,NONE
UK141,UNKNOWN,HYD,MAA,2026-04-20 13:38:41.703,2026-04-20 15:59:41.703,02:21:00,True,2026-04-20 13:38:41.703,2026-04-20 15:59:41.703,141.0,2.35,False,141.0,0.0,True,HYD → MAA,NONE
AI030,AIR INDIA,CCU,HYD,2026-04-20 13:33:41.701,2026-04-20 16:52:41.701,03:19:00,True,2026-04-20 13:33:41.701,2026-04-20 16:52:41.701,199.0,3.32,False,199.0,0.0,True,CCU → HYD,NONE
AI029,AIR INDIA,MAA,DEL,2026-04-20 13:29:41.701,2026-04-20 17:53:41.701,04:24:00,True,2026-04-20 13:29:41.701,2026-04-20 17:53:41.701,264.0,4.4,False,264.0,0.0,True,MAA → DEL,NONE
SJ167,SPICEJET,MAA,CCU,2026-04-20 13:18:41.703,2026-04-20 14:12:41.703,00:54:00,True,2026-04-20 13:18:41.703,2026-04-20 14:12:41.703,54.0,0.9,False,54.0,0.0,True,MAA → CCU,NONE
UK017,VISTARA,BLR,HYD,2026-04-20 13:14:41.701,2026-04-20 14:49:41.701,01:35:00,True,2026-04-20 13:14:41.701,2026-04-20 14:49:41.701,95.0,1.58,False,95.0,0.0,True,BLR → HYD,NONE
6F229,INDIGO,MAA,DEL,2026-04-20 13:10:41.704,2026-04-20 14:30:41.704,01:20:00,False,2026-04-20 13:10:41.704,2026-04-20 14:30:41.704,80.0,1.33,False,80.0,0.0,True,MAA → DEL,INVALID_FLIGHT_ID
SJ117,SPICEJET,MAA,BLR,2026-04-20 13:10:41.702,2026-04-20 17:06:41.702,03:56:00,True,2026-04-20 13:10:41.702,2026-04-20 17:06:41.702,236.0,3.93,False,236.0,0.0,True,MAA → BLR,NONE
6F184,INDIGO,MAA,BOM,2026-04-20 13:05:41.703,2026-04-20 16:04:41.703,02:59:00,False,2026-04-20 13:05:41.703,2026-04-20 16:04:41.703,179.0,2.98,False,179.0,0.0,True,MAA → BOM,INVALID_FLIGHT_ID
AI031,AIR INDIA,DEL,MAA,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,03:06:00,True,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,186.0,3.1,False,186.0,0.0,True,DEL → MAA,NONE
AI178,AIR INDIA,CCU,BLR,2026-04-20 13:04:41.703,2026-04-20 14:03:41.703,00:59:00,True,2026-04-20 13:04:41.703,2026-04-20 14:03:41.703,59.0,0.98,False,59.0,0.0,True,CCU → BLR,NONE
SJ089,SPICEJET,HYD,CCU,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,04:33:00,True,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,273.0,4.55,False,273.0,0.0,True,HYD → CCU,NONE
UK166,VISTARA,HYD,MAA,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,04:53:00,True,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,293.0,4.88,False,293.0,0.0,True,HYD → MAA,NONE
UK104,VISTARA,DEL,BOM,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,01:22:00,True,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,82.0,1.37,False,82.0,0.0,True,DEL → BOM,NONE
6F168,INDIGO,HYD,DEL,2026-04-20 12:18:41.703,2026-04-20 15:58:41.703,03:40:00,False,2026-04-20 12:18:41.703,2026-04-20 15:58:41.703,220.0,3.67,False,220.0,0.0,True,HYD → DEL,INVALID_FLIGHT_ID
AI222,UNKNOWN,BOM,DEL,2026-04-20 12:10:41.703,2026-04-20 13:14:41.703,01:04:00,True,2026-04-20 12:10:41.703,2026-04-20 13:14:41.703,64.0,1.07,False,64.0,0.0,True,BOM → DEL,NONE
SJ025,SPICEJET,BOM,CCU,2026-04-20 12:02:41.701,2026-04-20 15:29:41.701,03:27:00,True,2026-04-20 12:02:41.701,2026-04-20 15:29:41.701,207.0,3.45,False,207.0,0.0,True,BOM → CCU,NONE
6F255,UNKNOWN,DEL,BOM,2026-04-20 11:59:41.703,2026-04-20 15:33:41.703,03:34:00,False,2026-04-20 11:59:41.703,2026-04-20 15:33:41.703,214.0,3.57,False,214.0,0.0,True,DEL → BOM,INVALID_FLIGHT_ID
UK228,VISTARA,DEL,MAA,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,03:10:00,True,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,190.0,3.17,False,190.0,0.0,True,DEL → MAA,NONE
6F158,INDIGO,CCU,MAA,2026-04-20 11:58:41.703,2026-04-20 16:04:41.703,04:06:00,False,2026-04-20 11:58:41.703,2026-04-20 16:04:41.703,246.0,4.1,False,246.0,0.0,True,CCU → MAA,INVALID_FLIGHT_ID
SJ218,SPICEJET,DEL,HYD,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,03:05:00,True,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,185.0,3.08,False,185.0,0.0,True,DEL → HYD,NONE
6F034,INDIGO,BOM,DEL,2026-04-20 11:53:41.701,2026-04-20 12:49:41.701,00:56:00,False,2026-04-20 11:53:41.701,2026-04-20 12:49:41.701,56.0,0.93,False,56.0,0.0,True,BOM → DEL,INVALID_FLIGHT_ID
UK156,VISTARA,MAA,BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,04:04:00,True,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,244.0,4.07,False,244.0,0.0,True,MAA → BLR,NONE
6F105,INDIGO,BLR,BOM,2026-04-20 11:46:41.702,2026-04-20 12:58:41.702,01:12:00,False,2026-04-20 11:46:41.702,2026-04-20 12:58:41.702,72.0,1.2,False,72.0,0.0,True,BLR → BOM,INVALID_FLIGHT_ID
6F073,INDIGO,DEL,CCU,2026-04-20 11:38:41.702,2026-04-20 15:18:41.702,03:40:00,False,2026-04-20 11:38:41.702,2026-04-20 15:18:41.702,220.0,3.67,False,220.0,0.0,True,DEL → CCU,INVALID_FLIGHT_ID
SJ074,SPICEJET,DEL,CCU,2026-04-20 11:21:41.701,2026-04-20 12:02:41.701,00:41:00,True,2026-04-20 11:21:41.701,2026-04-20 12:02:41.701,41.0,0.68,False,41.0,0.0,True,DEL → CCU,NONE
6F234,INDIGO,BOM,DEL,2026-04-20 11:20:41.704,2026-04-20 14:11:41.704,02:51:00,False,2026-04-20 11:20:41.704,2026-04-20 14:11:41.704,171.0,2.85,False,171.0,0.0,True,BOM → DEL,INVALID_FLIGHT_ID
6F068,INDIGO,BLR,HYD,2026-04-20 11:17:41.701,2026-04-20 15:06:41.701,03:49:00,False,2026-04-20 11:17:41.701,2026-04-20 15:06:41.701,229.0,3.82,False,229.0,0.0,True,BLR → HYD,INVALID_FLIGHT_ID
6F074,INDIGO,HYD,BOM,2026-04-20 11:09:41.702,2026-04-20 14:29:41.702,03:20:00,False,2026-04-20 11:09:41.702,2026-04-20 14:29:41.702,200.0,3.33,False,200.0,0.0,True,HYD → BOM,INVALID_FLIGHT_ID
AI038,AIR INDIA,HYD,MAA,2026-04-20 11:05:41.701,2026-04-20 15:44:41.701,04:39:00,True,2026-04-20 11:05:41.701,2026-04-20 15:44:41.701,279.0,4.65,False,279.0,0.0,True,HYD → MAA,NONE
AI079,AIR INDIA,CCU,BLR,2026-04-20 11:04:41.702,2026-04-20 13:19:41.702,02:15:00,True,2026-04-20 11:04:41.702,2026-04-20 13:19:41.702,135.0,2.25,False,135.0,0.0,True,CCU → BLR,NONE
SJ018,SPICEJET,BOM,CCU,2026-04-20 10:58:41.701,2026-04-20 13:31:41.701,02:33:00,True,2026-04-20 10:58:41.701,2026-04-20 13:31:41.701,153.0,2.55,False,153.0,0.0,True,BOM → CCU,NONE
6F018,INDIGO,DEL,BLR,2026-04-20 10:57:41.701,2026-04-20 11:43:41.701,00:46:00,False,2026-04-20 10:57:41.701,2026-04-20 11:43:41.701,46.0,0.77,False,46.0,0.0,True,DEL → BLR,INVALID_FLIGHT_ID
AI091,AIR INDIA,CCU,MAA,2026-04-20 10:52:41.702,2026-04-20 15:15:41.702,04:23:00,True,2026-04-20 10:52:41.702,2026-04-20 15:15:41.702,263.0,4.38,False,263.0,0.0,True,CCU → MAA,NONE
UK071,VISTARA,DEL,HYD,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,03:16:00,True,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,196.0,3.27,False,196.0,0.0,True,DEL → HYD,NONE
AI019,AIR INDIA,BOM,CCU,2026-04-20 10:49:41.701,2026-04-20 11:51:41.701,01:02:00,True,2026-04-20 10:49:41.701,2026-04-20 11:51:41.701,62.0,1.03,False,62.0,0.0,True,BOM → CCU,NONE
UK212,VISTARA,HYD,MAA,2026-04-20 10:46:41.704,2026-04-20 11:31:41.704,00:45:00,True,2026-04-20 10:46:41.704,2026-04-20 11:31:41.704,45.0,0.75,False,45.0,0.0,True,HYD → MAA,NONE
AI146,AIR INDIA,BLR,DEL,2026-04-20 10:40:41.702,2026-04-20 13:46:41.702,03:06:00,True,2026-04-20 10:40:41.702,2026-04-20 13:46:41.702,186.0,3.1,False,186.0,0.0,True,BLR → DEL,NONE
6F232,INDIGO,MAA,BLR,2026-04-20 10:39:41.704,2026-04-20 12:22:41.704,01:43:00,False,2026-04-20 10:39:41.704,2026-04-20 12:22:41.704,103.0,1.72,False,103.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
6F084,INDIGO,CCU,HYD,2026-04-20 10:34:41.702,2026-04-20 11:34:42.000,01:00:00.298000,False,2026-04-20 10:34:41.702,2026-04-20 11:34:42.000,60.00496666666666,1.0,False,60.00496666666666,0.0,True,CCU → HYD,INVALID_FLIGHT_ID
AI129,AIR INDIA,BOM,CCU,2026-04-20 10:29:41.702,2026-04-20 13:38:41.702,03:09:00,True,2026-04-20 10:29:41.702,2026-04-20 13:38:41.702,189.0,3.15,False,189.0,0.0,True,BOM → CCU,NONE
AI240,AIR INDIA,MAA,DEL,2026-04-20 10:19:41.704,2026-04-20 12:46:41.704,02:27:00,True,2026-04-20 10:19:41.704,2026-04-20 12:46:41.704,147.0,2.45,False,147.0,0.0,True,MAA → DEL,NONE
6F091,INDIGO,BLR,CCU,2026-04-20 10:10:41.702,2026-04-20 11:36:41.702,01:26:00,False,2026-04-20 10:10:41.702,2026-04-20 11:36:41.702,86.0,1.43,False,86.0,0.0,True,BLR → CCU,INVALID_FLIGHT_ID
UK133,VISTARA,BOM,DEL,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,03:12:00,True,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,192.0,3.2,False,192.0,0.0,True,BOM → DEL,NONE
SJ007,SPICEJET,BOM,CCU,2026-04-20 10:03:41.701,2026-04-20 14:53:41.701,04:50:00,True,2026-04-20 10:03:41.701,2026-04-20 14:53:41.701,290.0,4.83,False,290.0,0.0,True,BOM → CCU,NONE
SJ141,SPICEJET,CCU,DEL,2026-04-20 10:00:41.702,2026-04-20 13:37:41.702,03:37:00,True,2026-04-20 10:00:41.702,2026-04-20 13:37:41.702,217.0,3.62,False,217.0,0.0,True,CCU → DEL,NONE
6F049,INDIGO,HYD,DEL,2026-04-20 10:00:41.701,2026-04-20 13:13:41.701,03:13:00,False,2026-04-20 10:00:41.701,2026-04-20 13:13:41.701,193.0,3.22,False,193.0,0.0,True,HYD → DEL,INVALID_FLIGHT_ID
SJ235,SPICEJET,BOM,DEL,2026-04-20 09:57:41.704,2026-04-20 13:45:41.704,03:48:00,True,2026-04-20 09:57:41.704,2026-04-20 13:45:41.704,228.0,3.8,False,228.0,0.0,True,BOM → DEL,NONE
UK087,VISTARA,HYD,MAA,2026-04-20 09:49:41.702,2026-04-20 13:17:41.702,03:28:00,True,2026-04-20 09:49:41.702,2026-04-20 13:17:41.702,208.0,3.47,False,208.0,0.0,True,HYD → MAA,NONE
UK170,VISTARA,BOM,BLR,2026-04-20 09:42:41.703,2026-04-20 11:32:41.703,01:50:00,True,2026-04-20 09:42:41.703,2026-04-20 11:32:41.703,110.0,1.83,False,110.0,0.0,True,BOM → BLR,NONE
SJ078,SPICEJET,DEL,HYD,2026-04-20 09:41:41.701,2026-04-20 12:49:41.701,03:08:00,True,2026-04-20 09:41:41.701,2026-04-20 12:49:41.701,188.0,3.13,False,188.0,0.0,True,DEL → HYD,NONE
SJ075,SPICEJET,MAA,BLR,2026-04-20 09:26:41.701,2026-04-20 11:03:41.701,01:37:00,True,2026-04-20 09:26:41.701,2026-04-20 11:03:41.701,97.0,1.62,False,97.0,0.0,True,MAA → BLR,NONE
AI159,AIR INDIA,HYD,BLR,2026-04-20 09:23:41.703,2026-04-20 11:36:41.703,02:13:00,True,2026-04-20 09:23:41.703,2026-04-20 11:36:41.703,133.0,2.22,False,133.0,0.0,True,HYD → BLR,NONE
UK120,VISTARA,HYD,DEL,2026-04-20 09:19:41.702,2026-04-20 13:30:41.702,04:11:00,True,2026-04-20 09:19:41.702,2026-04-20 13:30:41.702,251.0,4.18,False,251.0,0.0,True,HYD → DEL,NONE
AI059,AIR INDIA,CCU,DEL,2026-04-20 09:16:41.701,2026-04-20 11:43:41.701,02:27:00,True,2026-04-20 09:16:41.701,2026-04-20 11:43:41.701,147.0,2.45,False,147.0,0.0,True,CCU → DEL,NONE
UK040,VISTARA,HYD,CCU,2026-04-20 09:15:41.701,2026-04-20 10:32:41.701,01:17:00,True,2026-04-20 09:15:41.701,2026-04-20 10:32:41.701,77.0,1.28,False,77.0,0.0,True,HYD → CCU,NONE
AI044,UNKNOWN,MAA,BLR,2026-04-20 09:03:41.701,2026-04-20 12:36:41.701,03:33:00,True,2026-04-20 09:03:41.701,2026-04-20 12:36:41.701,213.0,3.55,False,213.0,0.0,True,MAA → BLR,NONE
AI078,AIR INDIA,DEL,BOM,2026-04-20 08:58:41.702,2026-04-20 13:28:41.702,04:30:00,True,2026-04-20 08:58:41.702,2026-04-20 13:28:41.702,270.0,4.5,False,270.0,0.0,True,DEL → BOM,NONE
SJ226,SPICEJET,HYD,BOM,2026-04-20 08:47:41.704,2026-04-20 12:54:41.704,04:07:00,True,2026-04-20 08:47:41.704,2026-04-20 12:54:41.704,247.0,4.12,False,247.0,0.0,True,HYD → BOM,NONE
6F209,INDIGO,MAA,CCU,2026-04-20 08:40:41.703,2026-04-20 13:40:41.703,05:00:00,False,2026-04-20 08:40:41.703,2026-04-20 13:40:41.703,300.0,5.0,False,300.0,0.0,True,MAA → CCU,INVALID_FLIGHT_ID
UK193,VISTARA,HYD,DEL,2026-04-20 08:39:41.703,2026-04-20 09:14:41.703,00:35:00,True,2026-04-20 08:39:41.703,2026-04-20 09:14:41.703,35.0,0.58,False,35.0,0.0,True,HYD → DEL,NONE
6F092,INDIGO,MAA,BLR,2026-04-20 08:39:41.702,2026-04-20 09:15:41.702,00:36:00,False,2026-04-20 08:39:41.702,2026-04-20 09:15:41.702,36.0,0.6,False,36.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
AI208,AIR INDIA,BLR,BOM,2026-04-20 08:38:41.703,2026-04-20 11:52:41.703,03:14:00,True,2026-04-20 08:38:41.703,2026-04-20 11:52:41.703,194.0,3.23,False,194.0,0.0,True,BLR → BOM,NONE
SJ227,SPICEJET,BOM,CCU,2026-04-20 08:32:41.704,2026-04-20 12:53:41.704,04:21:00,True,2026-04-20 08:32:41.704,2026-04-20 12:53:41.704,261.0,4.35,False,261.0,0.0,True,BOM → CCU,NONE
6F238,INDIGO,BOM,DEL,2026-04-20 08:31:41.704,2026-04-20 09:19:41.704,00:48:00,False,2026-04-20 08:31:41.704,2026-04-20 09:19:41.704,48.0,0.8,False,48.0,0.0,True,BOM → DEL,INVALID_FLIGHT_ID
AI084,AIR INDIA,BOM,HYD,2026-04-20 08:31:41.702,2026-04-20 09:46:41.702,01:15:00,True,2026-04-20 08:31:41.702,2026-04-20 09:46:41.702,75.0,1.25,False,75.0,0.0,True,BOM → HYD,NONE
SJ228,SPICEJET,BOM,CCU,2026-04-20 08:29:41.704,2026-04-20 12:16:41.704,03:47:00,True,2026-04-20 08:29:41.704,2026-04-20 12:16:41.704,227.0,3.78,False,227.0,0.0,True,BOM → CCU,NONE
UK194,VISTARA,CCU,BOM,2026-04-20 08:26:41.703,2026-04-20 09:26:42.000,01:00:00.297000,True,2026-04-20 08:26:41.703,2026-04-20 09:26:42.000,60.00495,1.0,False,60.00495,0.0,True,CCU → BOM,NONE
6F126,INDIGO,CCU,MAA,2026-04-20 08:21:41.702,2026-04-20 09:39:41.702,01:18:00,False,2026-04-20 08:21:41.702,2026-04-20 09:39:41.702,78.0,1.3,False,78.0,0.0,True,CCU → MAA,INVALID_FLIGHT_ID
SJ052,SPICEJET,MAA,BLR,2026-04-20 08:20:41.701,2026-04-20 09:57:41.701,01:37:00,True,2026-04-20 08:20:41.701,2026-04-20 09:57:41.701,97.0,1.62,False,97.0,0.0,True,MAA → BLR,NONE
AI233,AIR INDIA,BLR,BOM,2026-04-20 08:04:41.704,2026-04-20 09:52:41.704,01:48:00,True,2026-04-20 08:04:41.704,2026-04-20 09:52:41.704,108.0,1.8,False,108.0,0.0,True,BLR → BOM,NONE
AI213,AIR INDIA,HYD,CCU,2026-04-20 08:03:41.703,2026-04-20 09:14:41.703,01:11:00,True,2026-04-20 08:03:41.703,2026-04-20 09:14:41.703,71.0,1.18,False,71.0,0.0,True,HYD → CCU,NONE
UK076,VISTARA,MAA,CCU,2026-04-20 08:03:41.702,2026-04-20 12:26:41.702,04:23:00,True,2026-04-20 08:03:41.702,2026-04-20 12:26:41.702,263.0,4.38,False,263.0,0.0,True,MAA → CCU,NONE
SJ022,SPICEJET,DEL,BLR,2026-04-20 07:56:41.701,2026-04-20 11:07:41.701,03:11:00,True,2026-04-20 07:56:41.701,2026-04-20 11:07:41.701,191.0,3.18,False,191.0,0.0,True,DEL → BLR,NONE
SJ002,SPICEJET,DEL,BOM,2026-04-20 07:54:41.701,2026-04-20 12:40:41.701,04:46:00,True,2026-04-20 07:54:41.701,2026-04-20 12:40:41.701,286.0,4.77,False,286.0,0.0,True,DEL → BOM,NONE
AI163,AIR INDIA,HYD,MAA,2026-04-20 07:45:41.703,2026-04-20 08:46:41.703,01:01:00,True,2026-04-20 07:45:41.703,2026-04-20 08:46:41.703,61.0,1.02,False,61.0,0.0,True,HYD → MAA,NONE
UK229,UNKNOWN,HYD,DEL,2026-04-20 07:40:41.704,2026-04-20 11:57:41.704,04:17:00,True,2026-04-20 07:40:41.704,2026-04-20 11:57:41.704,257.0,4.28,False,257.0,0.0,True,HYD → DEL,NONE
UK185,VISTARA,DEL,MAA,2026-04-20 07:31:41.703,2026-04-20 08:48:41.703,01:17:00,True,2026-04-20 07:31:41.703,2026-04-20 08:48:41.703,77.0,1.28,False,77.0,0.0,True,DEL → MAA,NONE
6F029,INDIGO,BOM,BLR,2026-04-20 07:31:41.701,2026-04-20 11:45:41.701,04:14:00,False,2026-04-20 07:31:41.701,2026-04-20 11:45:41.701,254.0,4.23,False,254.0,0.0,True,BOM → BLR,INVALID_FLIGHT_ID
6F056,INDIGO,BOM,MAA,2026-04-20 07:00:41.701,2026-04-20 08:49:41.701,01:49:00,False,2026-04-20 07:00:41.701,2026-04-20 08:49:41.701,109.0,1.82,False,109.0,0.0,True,BOM → MAA,INVALID_FLIGHT_ID
AI062,AIR INDIA,MAA,DEL,2026-04-20 06:49:41.701,2026-04-20 07:25:41.701,00:36:00,True,2026-04-20 06:49:41.701,2026-04-20 07:25:41.701,36.0,0.6,False,36.0,0.0,True,MAA → DEL,NONE
UK034,VISTARA,DEL,BLR,2026-04-20 06:47:41.701,2026-04-20 10:11:41.701,03:24:00,True,2026-04-20 06:47:41.701,2026-04-20 10:11:41.701,204.0,3.4,False,204.0,0.0,True,DEL → BLR,NONE
UK079,VISTARA,DEL,BLR,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,03:51:00,True,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,231.0,3.85,False,231.0,0.0,True,DEL → BLR,NONE
AI135,AIR INDIA,BLR,BOM,2026-04-20 06:40:41.702,2026-04-20 09:21:41.702,02:41:00,True,2026-04-20 06:40:41.702,2026-04-20 09:21:41.702,161.0,2.68,False,161.0,0.0,True,BLR → BOM,NONE
SJ061,SPICEJET,MAA,BLR,2026-04-20 06:38:41.701,2026-04-20 09:35:41.701,02:57:00,True,2026-04-20 06:38:41.701,2026-04-20 09:35:41.701,177.0,2.95,False,177.0,0.0,True,MAA → BLR,NONE
AI047,UNKNOWN,CCU,MAA,2026-04-20 06:36:41.701,2026-04-20 07:23:41.701,00:47:00,True,2026-04-20 06:36:41.701,2026-04-20 07:23:41.701,47.0,0.78,False,47.0,0.0,True,CCU → MAA,NONE
UK210,VISTARA,DEL,CCU,2026-04-20 06:35:41.704,2026-04-20 07:30:41.704,00:55:00,True,2026-04-20 06:35:41.704,2026-04-20 07:30:41.704,55.0,0.92,False,55.0,0.0,True,DEL → CCU,NONE
AI088,UNKNOWN,MAA,DEL,2026-04-20 06:34:41.702,2026-04-20 10:10:41.702,03:36:00,True,2026-04-20 06:34:41.702,2026-04-20 10:10:41.702,216.0,3.6,False,216.0,0.0,True,MAA → DEL,NONE
UK177,VISTARA,DEL,HYD,2026-04-20 06:21:41.703,2026-04-20 10:50:41.703,04:29:00,True,2026-04-20 06:21:41.703,2026-04-20 10:50:41.703,269.0,4.48,False,269.0,0.0,True,DEL → HYD,NONE
AI128,UNKNOWN,BOM,CCU,2026-04-20 06:07:41.702,2026-04-20 10:03:41.702,03:56:00,True,2026-04-20 06:07:41.702,2026-04-20 10:03:41.702,236.0,3.93,False,236.0,0.0,True,BOM → CCU,NONE
AI158,AIR INDIA,CCU,DEL,2026-04-20 06:04:41.703,2026-04-20 09:01:41.703,02:57:00,True,2026-04-20 06:04:41.703,2026-04-20 09:01:41.703,177.0,2.95,False,177.0,0.0,True,CCU → DEL,NONE
UK206,VISTARA,MAA,BLR,2026-04-20 06:01:41.703,2026-04-20 10:34:41.703,04:33:00,True,2026-04-20 06:01:41.703,2026-04-20 10:34:41.703,273.0,4.55,False,273.0,0.0,True,MAA → BLR,NONE
SJ138,UNKNOWN,BLR,BOM,2026-04-20 05:55:41.702,2026-04-20 06:43:41.702,00:48:00,True,2026-04-20 05:55:41.702,2026-04-20 06:43:41.702,48.0,0.8,False,48.0,0.0,True,BLR → BOM,NONE
AI034,AIR INDIA,DEL,BOM,2026-04-20 05:48:41.701,2026-04-20 10:31:41.701,04:43:00,True,2026-04-20 05:48:41.701,2026-04-20 10:31:41.701,283.0,4.72,False,283.0,0.0,True,DEL → BOM,NONE
AI012,AIR INDIA,BOM,CCU,2026-04-20 05:44:41.701,2026-04-20 09:47:41.701,04:03:00,True,2026-04-20 05:44:41.701,2026-04-20 09:47:41.701,243.0,4.05,False,243.0,0.0,True,BOM → CCU,NONE
